side,media_id,title_romaji,title_english,title_native,site_url
only_in_namonaki,179297,Magic Maker: Isekai Mahou no Tsukurikata,Magic Maker: How to Make Magic in Another World,マジック・メイカー　～異世界魔法の作り方～,https://anilist.co/anime/179297
only_in_namonaki,179541,Shirobuta Kizoku desu ga Zense no Kioku ga Haeta node Hiyoko na Otouto Sodatemasu,SHIROHIYO - Reincarnated as a Neglected Noble: Raising My Baby Brother With Memories From My Past Life,白豚貴族ですが前世の記憶が生えたので ひよこな弟育てます,https://anilist.co/anime/179541
only_in_namonaki,179689,Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi,Headhunted to Another World: From Salaryman to Big Four!,サラリーマンが異世界に行ったら四天王になった話,https://anilist.co/anime/179689
only_in_namonaki,179694,Rock wa Lady no Tashinami Deshite,Rock is a Lady’s Modesty,ロックは淑女の嗜みでして,https://anilist.co/anime/179694
only_in_namonaki,179696,Kono Kaisha ni Suki na Hito ga Imasu,I Have a Crush at Work,この会社に好きな人がいます,https://anilist.co/anime/179696
only_in_namonaki,179919,NegaPosi Angler,Negative Positive Angler,ネガポジアングラー,https://anilist.co/anime/179919
only_in_namonaki,179954,Mirai no Kuromakukei Akuyaku Reijou Moriarty no Isekai Kanzen Hanzai Hakusho,Moriarty's Perfect Crime,未来の黒幕系悪役令嬢モリアーティーの異世界完全犯罪白書,https://anilist.co/anime/179954
only_in_namonaki,180052,Sentai Red Isekai de Boukensha ni Naru,The Red Ranger Becomes an Adventurer in Another World,戦隊レッド異世界で冒険者になる,https://anilist.co/anime/180052
only_in_namonaki,180292,Arafou Otoko no Isekai Tsuuhan Seikatsu,The Daily Life of a Middle-Aged Online Shopper in Another World,アラフォー男の異世界通販生活,https://anilist.co/anime/180292
only_in_namonaki,180332,Monogatari Series: Off & Monster Season - Zankoku Douwa: Utsukushi-hime,MONOGATARI Series: OFF & MONSTER Season - A Cruel Fairy Tale: The Beautiful Princess,〈物語〉シリーズ オフ&モンスターシーズン 残酷童話 うつくし姫,https://anilist.co/anime/180332
only_in_namonaki,180425,Ame to Kimi to,With You and the Rain,雨と君と,https://anilist.co/anime/180425
only_in_namonaki,180460,Mattaku Saikin no Tantei to Kitara,Detectives These Days Are Crazy!,まったく最近の探偵ときたら,https://anilist.co/anime/180460
only_in_namonaki,180794,GaCen Shoujo to Ibunka Kouryuu,Cultural Exchange with a Game Centre Girl,ゲーセン少女と異文化交流,https://anilist.co/anime/180794
only_in_namonaki,180812,"A-Rank Party wo Ridatsu Shita Ore wa, Moto Oshiegotachi to Meikyuu Shinbu wo Mezasu.",I Left My A-Rank Party to Help My Former Students Reach the Dungeon Depths!,Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。,https://anilist.co/anime/180812
only_in_namonaki,180923,Kankin Kuiki Level X,Lockdown Zone: Level X,監禁区域レベルX,https://anilist.co/anime/180923
only_in_namonaki,181078,"Bye Bye, Earth Season 2","Bye Bye, Earth Season 2",ばいばい、アース シーズン2,https://anilist.co/anime/181078
only_in_namonaki,181182,Shoushimin Series 2nd Season,SHOSHIMIN: How to become Ordinary Season 2,小市民シリーズ 第2期,https://anilist.co/anime/181182
only_in_namonaki,181839,Kobayashi-san Chi no Maidragon Samishii Gariya no Ryuu,Miss Kobayashi's Dragon Maid: A lonely dragon wants to be loved,小林さんちのメイドラゴン さみしがりやの竜,https://anilist.co/anime/181839
only_in_namonaki,182060,Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru,The Gorilla God’s Go-To Girl,ゴリラの神から加護された令嬢は王立騎士団で可愛がられる,https://anilist.co/anime/182060
only_in_namonaki,182419,Chuuzenji-sensei Mononoke Kougiroku: Sensei ga Nazo wo Toiteshimau kara.,The Mononoke Lecture Logs of Chuzenji-sensei: He Just Solves All the Mysteries,中禅寺先生物怪講義録　先生が謎を解いてしまうから。,https://anilist.co/anime/182419
only_in_namonaki,182814,Kowloon Generic Romance,KOWLOON GENERIC ROMANCE,九龍ジェネリックロマンス,https://anilist.co/anime/182814
only_in_namonaki,182877,Kankin Kuiki Level X 2nd Season,Lockdown Zone: Level X Season 2,監禁区域レベルX 続編,https://anilist.co/anime/182877
only_in_namonaki,183161,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",The Beginning After the End,最強の王様、二度目の人生は 何をする? ,https://anilist.co/anime/183161
only_in_namonaki,183275,Kanpeki Sugite Kawai-ge ga Nai to Konyaku Haki Sareta Seijo wa Ringoku ni Urareru,The Too-Perfect Saint: Tossed Aside by My Fiancé and Sold to Another Kingdom,完璧すぎて可愛げがないと婚約破棄された聖女は隣国に売られる,https://anilist.co/anime/183275
only_in_namonaki,184237,SAKAMOTO DAYS Part 2,SAKAMOTO DAYS Part 2,SAKAMOTO DAYS 第２クール,https://anilist.co/anime/184237
only_in_namonaki,184279,Ballpark de Tsukamaete!,Catch Me at the Ballpark!,ボールパークでつかまえて！,https://anilist.co/anime/184279
only_in_namonaki,184574,Dekin no Mogura,Dekin no Mogura: The Earthbound Mole,出禁のモグラ,https://anilist.co/anime/184574
only_in_namonaki,184639,Anne Shirley,Anne Shirley,アン・シャーリー,https://anilist.co/anime/184639
only_in_namonaki,184694,Ore dake Level Up na Ken: ReAwakening,Solo Leveling -ReAwakening-,俺だけレベルアップな件 -ReAwakening-,https://anilist.co/anime/184694
only_in_namonaki,184989,Nazotoki wa Dinner no Ato de,The Dinner Table Detective,謎解きはディナーのあとで,https://anilist.co/anime/184989
only_in_namonaki,185070,Uchuujin MuuMuu,Me and the Alien MuMu,宇宙人ムームー,https://anilist.co/anime/185070
only_in_namonaki,185462,0-saiji Start Dash Monogatari Season 2,,0歳児スタートダッシュ物語 シーズン2,https://anilist.co/anime/185462
only_in_namonaki,185519,"Food Court de, Mata Ashita.",See You Tomorrow at the Food Court,フードコートで、また明日。,https://anilist.co/anime/185519
only_in_namonaki,185544,Tsuihousha Shokudou e Youkoso!,Welcome to the Outcast's Restaurant!,追放者食堂へようこそ！,https://anilist.co/anime/185544
only_in_namonaki,185660,Dandadan 2nd Season,DAN DA DAN Season 2,ダンダダン 第2期,https://anilist.co/anime/185660
only_in_namonaki,185939,Hibi wa Sugiredo Meshi Umashi,Food for the Soul,日々は過ぎれど飯うまし,https://anilist.co/anime/185939
only_in_namonaki,186561,Kizetsu Yuusha to Ansatsu Hime,The Shy Hero and the Assassin Princesses,気絶勇者と暗殺姫,https://anilist.co/anime/186561
only_in_namonaki,189117,Dr. STONE: SCIENCE FUTURE Part 2,Dr. STONE SCIENCE FUTURE Cour 2,Dr.STONE SCIENCE FUTURE 2クール,https://anilist.co/anime/189117
only_in_namonaki,189893,Sorairo Utility × BIRDIE WING: Golf Girls' Story Mini Anime,,空色ユーティリティ × BIRDIE WING スペシャルコラボ ミニアニメ,https://anilist.co/anime/189893
only_in_namonaki,191884,LUPIN THE IIIRD: Zenigata to Futari no Lupin,LUPIN THE IIIRD: Zenigata and the Two Lupins,LUPIN THE IIIRD 銭形と2人のルパン,https://anilist.co/anime/191884
